profile,step,segment,global_command_first,global_command_last,command,scheduled_start_sim_time_s,scheduled_end_sim_time_s,planned_start_offset_s,planned_end_offset_s,observer_wall_time,max_servo_error_deg,servo_errors_deg,wheel_targets_rad_s,residual_warning,stop_reason,step24_25_evidence
fast,29,137,200,208,servo front_left_hip 35.3 | servo front_left_knee -11.5 | servo front_right_hip 32.5 | servo front_right_knee 7.8 | servo rear_left_hip -0.7 | servo rear_left_knee 45.2 | servo rear_right_hip -35.3 | servo rear_right_knee -44.8 | wheel rr 1.96,403.96166666664527,404.6966666665149,78.97833333344319,79.7133333333128,1785900472.557205,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":1.96}","{""step_index"":26,""segment_index"":128,""max_error_deg"":1.3496691443367257,""effective_tolerance_deg"":1.8700155594392713,""recorded_residual_deg"":{""front_left_hip"":0.3821972889503229,""front_left_knee"":0.0825058694255425,""front_right_hip"":0.3840455454888243,""front_right_knee"":0.14938436289406987,""rear_left_hip"":-1.1200155594392713,""rear_left_knee"":-0.23801554020164772,""rear_right_hip"":0.13710673069671991,""rear_right_knee"":0.42143174294309205},""measured_errors_deg"":{""front_left_hip"":0.1007627592945326,""front_left_knee"":-0.03809563452301745,""front_right_hip"":0.024026274337451525,""front_right_knee"":0.08665932065125759,""rear_left_hip"":-1.3496691443367257,""rear_left_knee"":-0.06846975443442105,""rear_right_hip"":-0.06179478123639831,""rear_right_knee"":0.11049762626201698},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.3700155594392713}",,
fast,29,138,209,209,wheel stop,404.6966666665149,404.6966666665149,79.7133333333128,79.7133333333128,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,30,139,210,210,wheel all -0.3,404.6966666665149,408.6806666664534,79.7133333333128,83.69733333325134,1785900473.2035913,,{},"{""front_left_ankle"":-0.3,""front_right_ankle"":-0.3,""rear_left_ankle"":-0.3,""rear_right_ankle"":-0.3}","{""step_index"":26,""segment_index"":128,""max_error_deg"":1.3496691443367257,""effective_tolerance_deg"":1.8700155594392713,""recorded_residual_deg"":{""front_left_hip"":0.3821972889503229,""front_left_knee"":0.0825058694255425,""front_right_hip"":0.3840455454888243,""front_right_knee"":0.14938436289406987,""rear_left_hip"":-1.1200155594392713,""rear_left_knee"":-0.23801554020164772,""rear_right_hip"":0.13710673069671991,""rear_right_knee"":0.42143174294309205},""measured_errors_deg"":{""front_left_hip"":0.1007627592945326,""front_left_knee"":-0.03809563452301745,""front_right_hip"":0.024026274337451525,""front_right_knee"":0.08665932065125759,""rear_left_hip"":-1.3496691443367257,""rear_left_knee"":-0.06846975443442105,""rear_right_hip"":-0.06179478123639831,""rear_right_knee"":0.11049762626201698},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.3700155594392713}",,
fast,30,140,211,211,wheel stop,408.6806666664534,408.6806666664534,83.69733333325134,83.69733333325134,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,31,141,212,212,wheel all -0.3,408.6806666664534,412.6486666665633,83.69733333325134,87.66533333336123,1785900476.2915063,,{},"{""front_left_ankle"":-0.3,""front_right_ankle"":-0.3,""rear_left_ankle"":-0.3,""rear_right_ankle"":-0.3}","{""step_index"":26,""segment_index"":128,""max_error_deg"":1.3496691443367257,""effective_tolerance_deg"":1.8700155594392713,""recorded_residual_deg"":{""front_left_hip"":0.3821972889503229,""front_left_knee"":0.0825058694255425,""front_right_hip"":0.3840455454888243,""front_right_knee"":0.14938436289406987,""rear_left_hip"":-1.1200155594392713,""rear_left_knee"":-0.23801554020164772,""rear_right_hip"":0.13710673069671991,""rear_right_knee"":0.42143174294309205},""measured_errors_deg"":{""front_left_hip"":0.1007627592945326,""front_left_knee"":-0.03809563452301745,""front_right_hip"":0.024026274337451525,""front_right_knee"":0.08665932065125759,""rear_left_hip"":-1.3496691443367257,""rear_left_knee"":-0.06846975443442105,""rear_right_hip"":-0.06179478123639831,""rear_right_knee"":0.11049762626201698},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.3700155594392713}",,
fast,31,142,213,213,wheel stop,412.6486666665633,412.6486666665633,87.66533333336123,87.66533333336123,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,32,143,214,222,servo front_left_hip -32.5 | servo front_left_knee -39.2 | servo front_right_hip 32.5 | servo front_right_knee 7.8 | servo rear_left_hip -0.7 | servo rear_left_knee 45.2 | servo rear_right_hip -35.3 | servo rear_right_knee -44.8 | wheel fl -2.09,412.6486666665633,415.08666666641244,87.66533333336123,90.10333333321036,1785900479.2644207,,{},"{""front_left_ankle"":-2.09,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":26,""segment_index"":128,""max_error_deg"":1.3496691443367257,""effective_tolerance_deg"":1.8700155594392713,""recorded_residual_deg"":{""front_left_hip"":0.3821972889503229,""front_left_knee"":0.0825058694255425,""front_right_hip"":0.3840455454888243,""front_right_knee"":0.14938436289406987,""rear_left_hip"":-1.1200155594392713,""rear_left_knee"":-0.23801554020164772,""rear_right_hip"":0.13710673069671991,""rear_right_knee"":0.42143174294309205},""measured_errors_deg"":{""front_left_hip"":0.1007627592945326,""front_left_knee"":-0.03809563452301745,""front_right_hip"":0.024026274337451525,""front_right_knee"":0.08665932065125759,""rear_left_hip"":-1.3496691443367257,""rear_left_knee"":-0.06846975443442105,""rear_right_hip"":-0.06179478123639831,""rear_right_knee"":0.11049762626201698},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.3700155594392713}",,
fast,32,144,223,223,wheel stop,415.08666666641244,415.08666666641244,90.10333333321036,90.10333333321036,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,33,145,224,224,servo rear_right_hip -31.2,415.08666666641244,415.1139999997458,90.10333333321036,90.13066666654369,1785900481.052366,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":26,""segment_index"":128,""max_error_deg"":1.3496691443367257,""effective_tolerance_deg"":1.8700155594392713,""recorded_residual_deg"":{""front_left_hip"":0.3821972889503229,""front_left_knee"":0.0825058694255425,""front_right_hip"":0.3840455454888243,""front_right_knee"":0.14938436289406987,""rear_left_hip"":-1.1200155594392713,""rear_left_knee"":-0.23801554020164772,""rear_right_hip"":0.13710673069671991,""rear_right_knee"":0.42143174294309205},""measured_errors_deg"":{""front_left_hip"":0.1007627592945326,""front_left_knee"":-0.03809563452301745,""front_right_hip"":0.024026274337451525,""front_right_knee"":0.08665932065125759,""rear_left_hip"":-1.3496691443367257,""rear_left_knee"":-0.06846975443442105,""rear_right_hip"":-0.06179478123639831,""rear_right_knee"":0.11049762626201698},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.3700155594392713}",,
fast,33,146,225,225,servo rear_right_hip -27,415.1139999997458,415.1419999997458,90.13066666654369,90.1586666665437,1785900481.1956174,2.735907008214589,"{""rear_right_hip"":2.735907008214589}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":26,""segment_index"":128,""max_error_deg"":1.3496691443367257,""effective_tolerance_deg"":1.8700155594392713,""recorded_residual_deg"":{""front_left_hip"":0.3821972889503229,""front_left_knee"":0.0825058694255425,""front_right_hip"":0.3840455454888243,""front_right_knee"":0.14938436289406987,""rear_left_hip"":-1.1200155594392713,""rear_left_knee"":-0.23801554020164772,""rear_right_hip"":0.13710673069671991,""rear_right_knee"":0.42143174294309205},""measured_errors_deg"":{""front_left_hip"":0.1007627592945326,""front_left_knee"":-0.03809563452301745,""front_right_hip"":0.024026274337451525,""front_right_knee"":0.08665932065125759,""rear_left_hip"":-1.3496691443367257,""rear_left_knee"":-0.06846975443442105,""rear_right_hip"":-0.06179478123639831,""rear_right_knee"":0.11049762626201698},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.3700155594392713}",,
fast,33,147,226,226,servo rear_right_hip -25.6,415.1419999997458,415.15133333307915,90.1586666665437,90.16799999987703,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,33,148,227,227,servo rear_right_hip -24.2,415.15133333307915,415.16066666641245,90.16799999987703,90.17733333321036,1785900481.3345308,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":26,""segment_index"":128,""max_error_deg"":1.3496691443367257,""effective_tolerance_deg"":1.8700155594392713,""recorded_residual_deg"":{""front_left_hip"":0.3821972889503229,""front_left_knee"":0.0825058694255425,""front_right_hip"":0.3840455454888243,""front_right_knee"":0.14938436289406987,""rear_left_hip"":-1.1200155594392713,""rear_left_knee"":-0.23801554020164772,""rear_right_hip"":0.13710673069671991,""rear_right_knee"":0.42143174294309205},""measured_errors_deg"":{""front_left_hip"":0.1007627592945326,""front_left_knee"":-0.03809563452301745,""front_right_hip"":0.024026274337451525,""front_right_knee"":0.08665932065125759,""rear_left_hip"":-1.3496691443367257,""rear_left_knee"":-0.06846975443442105,""rear_right_hip"":-0.06179478123639831,""rear_right_knee"":0.11049762626201698},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.3700155594392713}",,
fast,33,149,228,228,servo rear_right_hip -22.8,415.16066666641245,415.16999999974576,90.17733333321036,90.18666666654369,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,33,150,229,229,servo rear_right_hip -20.1,415.16999999974576,415.1879999997458,90.18666666654369,90.20466666654369,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,33,151,230,230,servo rear_right_hip -17.3,415.1879999997458,415.20666666641245,90.20466666654369,90.22333333321035,1785900481.6424446,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":26,""segment_index"":128,""max_error_deg"":1.3496691443367257,""effective_tolerance_deg"":1.8700155594392713,""recorded_residual_deg"":{""front_left_hip"":0.3821972889503229,""front_left_knee"":0.0825058694255425,""front_right_hip"":0.3840455454888243,""front_right_knee"":0.14938436289406987,""rear_left_hip"":-1.1200155594392713,""rear_left_knee"":-0.23801554020164772,""rear_right_hip"":0.13710673069671991,""rear_right_knee"":0.42143174294309205},""measured_errors_deg"":{""front_left_hip"":0.1007627592945326,""front_left_knee"":-0.03809563452301745,""front_right_hip"":0.024026274337451525,""front_right_knee"":0.08665932065125759,""rear_left_hip"":-1.3496691443367257,""rear_left_knee"":-0.06846975443442105,""rear_right_hip"":-0.06179478123639831,""rear_right_knee"":0.11049762626201698},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.3700155594392713}",,
fast,33,152,231,231,servo rear_right_hip -14.5,415.20666666641245,415.2253333330791,90.22333333321035,90.24199999987701,1785900481.7885115,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":26,""segment_index"":128,""max_error_deg"":1.3496691443367257,""effective_tolerance_deg"":1.8700155594392713,""recorded_residual_deg"":{""front_left_hip"":0.3821972889503229,""front_left_knee"":0.0825058694255425,""front_right_hip"":0.3840455454888243,""front_right_knee"":0.14938436289406987,""rear_left_hip"":-1.1200155594392713,""rear_left_knee"":-0.23801554020164772,""rear_right_hip"":0.13710673069671991,""rear_right_knee"":0.42143174294309205},""measured_errors_deg"":{""front_left_hip"":0.1007627592945326,""front_left_knee"":-0.03809563452301745,""front_right_hip"":0.024026274337451525,""front_right_knee"":0.08665932065125759,""rear_left_hip"":-1.3496691443367257,""rear_left_knee"":-0.06846975443442105,""rear_right_hip"":-0.06179478123639831,""rear_right_knee"":0.11049762626201698},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.3700155594392713}",,
fast,33,153,232,232,servo rear_right_hip -13.2,415.2253333330791,415.2339999997458,90.24199999987701,90.25066666654368,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,33,154,233,233,servo rear_right_hip -9,415.2339999997458,415.2619999997458,90.25066666654368,90.27866666654369,1785900481.9330757,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":26,""segment_index"":128,""max_error_deg"":1.3496691443367257,""effective_tolerance_deg"":1.8700155594392713,""recorded_residual_deg"":{""front_left_hip"":0.3821972889503229,""front_left_knee"":0.0825058694255425,""front_right_hip"":0.3840455454888243,""front_right_knee"":0.14938436289406987,""rear_left_hip"":-1.1200155594392713,""rear_left_knee"":-0.23801554020164772,""rear_right_hip"":0.13710673069671991,""rear_right_knee"":0.42143174294309205},""measured_errors_deg"":{""front_left_hip"":0.1007627592945326,""front_left_knee"":-0.03809563452301745,""front_right_hip"":0.024026274337451525,""front_right_knee"":0.08665932065125759,""rear_left_hip"":-1.3496691443367257,""rear_left_knee"":-0.06846975443442105,""rear_right_hip"":-0.06179478123639831,""rear_right_knee"":0.11049762626201698},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.3700155594392713}",,
fast,34,155,234,234,wheel all 0.3,415.2619999997458,434.7149999997253,90.27866666654369,109.7316666665232,1785900482.2060416,,{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}","{""step_index"":26,""segment_index"":128,""max_error_deg"":1.3496691443367257,""effective_tolerance_deg"":1.8700155594392713,""recorded_residual_deg"":{""front_left_hip"":0.3821972889503229,""front_left_knee"":0.0825058694255425,""front_right_hip"":0.3840455454888243,""front_right_knee"":0.14938436289406987,""rear_left_hip"":-1.1200155594392713,""rear_left_knee"":-0.23801554020164772,""rear_right_hip"":0.13710673069671991,""rear_right_knee"":0.42143174294309205},""measured_errors_deg"":{""front_left_hip"":0.1007627592945326,""front_left_knee"":-0.03809563452301745,""front_right_hip"":0.024026274337451525,""front_right_knee"":0.08665932065125759,""rear_left_hip"":-1.3496691443367257,""rear_left_knee"":-0.06846975443442105,""rear_right_hip"":-0.06179478123639831,""rear_right_knee"":0.11049762626201698},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.3700155594392713}",,
fast,34,156,235,235,wheel stop,434.7149999997253,434.7149999997253,109.7316666665232,109.7316666665232,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,35,157,236,247,servo front_left_hip 0.7 | servo front_left_knee 0.9 | servo front_right_hip 0.7 | servo front_right_knee 2.3 | servo rear_left_hip -0.7 | servo rear_left_knee 0.9 | servo rear_right_hip -0.7 | servo rear_right_knee -6 | wheel fl 2.0944 | wheel fr -2.09 | wheel rl 2.0944 | wheel rr -2.09,434.7149999997253,435.5429999997048,109.7316666665232,110.55966666650271,1785900497.2042766,,{},"{""front_left_ankle"":2.0944,""front_right_ankle"":-2.09,""rear_left_ankle"":2.0944,""rear_right_ankle"":-2.09}","{""step_index"":26,""segment_index"":128,""max_error_deg"":1.3496691443367257,""effective_tolerance_deg"":1.8700155594392713,""recorded_residual_deg"":{""front_left_hip"":0.3821972889503229,""front_left_knee"":0.0825058694255425,""front_right_hip"":0.3840455454888243,""front_right_knee"":0.14938436289406987,""rear_left_hip"":-1.1200155594392713,""rear_left_knee"":-0.23801554020164772,""rear_right_hip"":0.13710673069671991,""rear_right_knee"":0.42143174294309205},""measured_errors_deg"":{""front_left_hip"":0.1007627592945326,""front_left_knee"":-0.03809563452301745,""front_right_hip"":0.024026274337451525,""front_right_knee"":0.08665932065125759,""rear_left_hip"":-1.3496691443367257,""rear_left_knee"":-0.06846975443442105,""rear_right_hip"":-0.06179478123639831,""rear_right_knee"":0.11049762626201698},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.3700155594392713}",,
