sample_index,time_s,sim_step,obstacle_height_cm,obstacle_height_m,base_x_m,base_y_m,base_z_m,base_qw,base_qx,base_qy,base_qz,base_roll_rad,base_pitch_rad,base_yaw_rad,base_vx_m_s,base_vy_m_s,base_vz_m_s,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,total_mass_kg,com_x_m,com_y_m,com_z_m,com_vx_m_s,com_vy_m_s,com_vz_m_s,com_source,com_warning,com_projection_x_m,com_projection_y_m,com_projection_z_m,static_stability_margin_m,dynamic_stability_margin_m,stability_state,dynamic_stability_state,support_area_m2,support_perimeter_m,active_contact_count,support_polygon_w,support_degenerate,contact_geometry_source,max_contact_force_n,max_friction_utilization,max_wheel_slip_ratio,equilibrium_status,equilibrium_stability_margin_m,equilibrium_area_m2,equilibrium_solver_time_ms,equilibrium_vertices_w,tracking_rmse_rad,max_abs_tracking_error_rad,max_torque_utilization,max_torque_joint,total_positive_work_j,command_target_source,warnings,selected_step_sequence,step_sequence_phase,step_index,step_progress,replay_state,replay_event_index,replay_event_count,last_replay_command,sequence_interruption,sequence_retry,sequence_success,failure_reason,sample_overhead_ms
10,1.3083333333333311,157,5,0.05,0.0023667216300964355,-0.000933431088924408,0.09884914010763168,0.9999764561653137,0.0001366588257951662,-0.006723365746438503,0.0014582781586796045,0.00025372501800729596,-0.013447215225878658,0.0029149169451477427,0.012956825084984303,-0.0014521231641992927,0.007435718085616827,0.0009597702301107347,0.00918586179614067,0.004439249634742737,2.9308585226535797,-0.021179071572870505,-0.12204092894380844,0.1545245519902568,0.013321950692417981,-0.0014218269214958275,0.004337878585364342,isaaclab.ArticulationData.body_com_state_w,,-0.021179071572870505,-0.12204092894380844,-0.0005350571510392334,0.19834352770037467,0.19863435370671007,safe,safe,0.22172956137201671,1.9108516347893567,4,"[[-0.30108195543289185, -0.32319971919059753, -0.0005350571510392334], [0.2602749764919281, -0.3187618553638458, -0.0005350571510392334], [0.25655990839004517, 0.07952921092510223, -0.0005350571510392334], [-0.2982516586780548, 0.07311024516820908, -0.0005350571510392334]]",False,sensor_force_with_wheel_geometry_approximation,9.045018196106039,nan,nan,success,0.19835238709393824,0.22169837602008133,150.14039992820472,"[[-0.3016641438007355, -0.32320544123649597, -0.0005802986119670403], [0.25956103205680847, -0.3187688887119293, -0.0005802986119670403], [0.25586056709289545, 0.07952231168746944, -0.0005802986119670403], [-0.29892510175704956, 0.07310412079095839, -0.0005802986119670403]]",0.08314427445833465,0.19371427595615387,1.0,rear_left_hip,0.036640142034337825,adapter.command_state,,5cm accepted steps,command,1,0.0019245143394908111,active,0,269,wheel all 0.3,0,0,,,10.628600022755563
11,1.333333333333331,160,5,0.05,0.0029940810054540634,-0.0009345784783363342,0.0989014282822609,0.9999769330024719,0.00015460248687304556,-0.006633563432842493,0.001459224964492023,0.00028986362779905684,-0.013267660964360757,0.002916592244427292,0.01363255362957716,-0.0016359237488359213,0.007373481523245573,0.0019285047892481089,0.008113591931760311,0.0038205678574740887,2.9308585226535797,-0.020529708992877246,-0.1220440635651886,0.15458871891448434,0.014053484598229358,-0.0015783434389798829,0.004406734156884572,isaaclab.ArticulationData.body_com_state_w,,-0.020529708992877246,-0.1220440635651886,-0.00045582949187233154,0.19834719148650357,0.19859815388510224,safe,safe,0.2217674457287545,1.9110428359962046,4,"[[-0.30048027634620667, -0.3231997489929199, -0.00045582949187233154], [0.2609928548336029, -0.3187604546546936, -0.00045582949187233154], [0.257263720035553, 0.07953059673309326, -0.00045582949187233154], [-0.297622412443161, 0.07311031967401505, -0.00045582949187233154]]",False,sensor_force_with_wheel_geometry_approximation,9.047282218933187,nan,nan,success,0.19835238709393824,0.22169837602008133,150.14039992820472,"[[-0.3016641438007355, -0.32320544123649597, -0.0005802986119670403], [0.25956103205680847, -0.3187688887119293, -0.0005802986119670403], [0.25586056709289545, 0.07952231168746944, -0.0005802986119670403], [-0.29892510175704956, 0.07310412079095839, -0.0005802986119670403]]",0.09081915555714411,0.20868967473506927,0.7876037529202964,rear_left_hip,0.03937365342090108,adapter.command_state,,5cm accepted steps,command,1,0.002110757662667341,active,0,269,wheel all 0.3,0,0,,,9.818400023505092
12,1.358333333333331,163,5,0.05,0.003666391596198082,-0.0009357035160064697,0.09895309060811996,0.9999775290489197,0.00017775494779925793,-0.006539680063724518,0.001457100734114647,0.0003364727568906805,-0.013079957448722963,0.0029120643359555353,0.014508344233036041,-0.0005644721677526832,0.006012251600623131,-0.0034074517898261547,0.011029771529138088,0.005206860136240721,2.9308585226535797,-0.01984311342737574,-0.12204763961743997,0.15464838460112473,0.016978368677096237,-0.000650591518690796,0.004174262816100126,isaaclab.ArticulationData.body_com_state_w,,-0.01984311342737574,-0.12204763961743997,-0.00038816899285352096,0.19835209488533523,0.19852147449081062,safe,safe,0.22180280922204865,1.9112213790533072,4,"[[-0.2998596429824829, -0.3231974244117737, -0.00038816899285352096], [0.2617231607437134, -0.31876009702682495, -0.00038816899285352096], [0.2579798996448517, 0.07953087985515594, -0.00038816899285352096], [-0.2969749867916107, 0.07311255484819412, -0.00038816899285352096]]",False,sensor_force_with_wheel_geometry_approximation,8.93982505798348,nan,nan,success,0.19835238709393824,0.22169837602008133,150.14039992820472,"[[-0.3016641438007355, -0.32320544123649597, -0.0005802986119670403], [0.25956103205680847, -0.3187688887119293, -0.0005802986119670403], [0.25586056709289545, 0.07952231168746944, -0.0005802986119670403], [-0.29892510175704956, 0.07310412079095839, -0.0005802986119670403]]",0.098607838632801,0.22371891140937805,0.7728971238860886,rear_left_hip,0.04327965145742611,adapter.command_state,,5cm accepted steps,command,1,0.0022970009858438714,active,0,269,wheel all 0.3,0,0,,,10.189899941906333
13,1.3833333333333309,166,5,0.05,0.004367463290691376,-0.0009365081787109375,0.09899843484163284,0.9999781847000122,0.00019653556228149682,-0.00644931523129344,0.0014575747773051262,0.00037429293162272604,-0.01289927808990417,0.0029127969984839605,0.013880913145840168,-0.001967586111277342,0.007509969640523195,0.008225140161812305,0.009912645444273949,0.0068588219583034515,2.9308585226535797,-0.019131695926946825,-0.12205057802344291,0.1547015068511473,0.013307305692616215,-0.0017349714671239965,0.0037591683467569177,isaaclab.ArticulationData.body_com_state_w,,-0.019131695926946825,-0.12205057802344291,-0.00032453541641965726,0.19835628520769033,0.19855904079851583,safe,safe,0.22183828570050212,1.9114001995612544,4,"[[-0.29922181367874146, -0.32319703698158264, -0.00032453541641965726], [0.2624708116054535, -0.31875869631767273, -0.00032453541641965726], [0.2587064504623413, 0.07953231036663057, -0.00032453541641965726], [-0.29631680250167847, 0.07311318814754487, -0.00032453541641965726]]",False,sensor_force_with_wheel_geometry_approximation,8.843356132507404,nan,nan,success,0.19835238709393824,0.22169837602008133,150.14039992820472,"[[-0.3016641438007355, -0.32320544123649597, -0.0005802986119670403], [0.25956103205680847, -0.3187688887119293, -0.0005802986119670403], [0.25586056709289545, 0.07952231168746944, -0.0005802986119670403], [-0.29892510175704956, 0.07310412079095839, -0.0005802986119670403]]",0.10649707026057585,0.23869498074054718,0.778977945487094,rear_left_hip,0.04610012623153155,adapter.command_state,,5cm accepted steps,command,1,0.0024832443090204016,active,0,269,wheel all 0.3,0,0,,,9.801600011996925
14,1.4083333333333308,169,5,0.05,0.00507221557199955,-0.0009376779198646545,0.0990334004163742,0.9999787211418152,0.0002182051248382777,-0.006361198611557484,0.0014573567314073443,0.0004178936945622015,-0.012723104765311403,0.002912114933741295,0.01401631347835064,-0.0014402341330423951,0.008156399242579937,-0.0006472134264186025,0.006194256246089935,0.003976153675466776,2.9308585226535797,-0.018417551598539833,-0.12205412909846199,0.1547435996778844,0.012297544201096902,-0.001460518959428089,0.003917892230269221,isaaclab.ArticulationData.body_com_state_w,,-0.018417551598539833,-0.12205412909846199,-0.0002722211762387193,0.1983610152144154,0.19861082154645146,safe,safe,0.22187079997507464,1.9115642468272072,4,"[[-0.2985784411430359, -0.3231961727142334, -0.0002722211762387193], [0.2632158398628235, -0.318757563829422, -0.0002722211762387193], [0.25943177938461304, 0.07953330874443053, -0.0002722211762387193], [-0.29565364122390747, 0.07311408221721648, -0.0002722211762387193]]",False,sensor_force_with_wheel_geometry_approximation,8.971806526184162,nan,nan,success,0.19835238709393824,0.22169837602008133,150.14039992820472,"[[-0.3016641438007355, -0.32320544123649597, -0.0005802986119670403], [0.25956103205680847, -0.3187688887119293, -0.0005802986119670403], [0.25586056709289545, 0.07952231168746944, -0.0005802986119670403], [-0.29892510175704956, 0.07310412079095839, -0.0005802986119670403]]",0.11445427566706215,0.2536953389644623,0.6798733485208909,rear_left_hip,0.0495027165123313,adapter.command_state,,5cm accepted steps,command,1,0.0026694876321969314,active,0,269,wheel all 0.3,0,0,,,10.11939998716116
15,1.4333333333333307,172,5,0.05,0.0058053601533174515,-0.0009376555681228638,0.09906119108200073,0.9999792575836182,0.0002361287915846333,-0.006267836317420006,0.0014569893246516585,0.0004540191477263608,-0.012536429312971643,0.0029111911046434593,0.014463582076132298,-0.001383670256473124,0.007148340810090303,0.00783209316432476,0.008993174880743027,0.006567736621946096,2.9308585226535797,-0.01767884670807029,-0.12205611112213986,0.1547779809628502,0.01391699049808125,-0.0011621474578033114,0.0036046297355286296,isaaclab.ArticulationData.body_com_state_w,,-0.01767884670807029,-0.12205611112213986,-0.00023088274313871576,0.1983650809508914,0.19862967765219225,safe,safe,0.22189900782652927,1.911706584366605,4,"[[-0.29791855812072754, -0.3231945037841797, -0.00023088274313871576], [0.2639627158641815, -0.3187558650970459, -0.00023088274313871576], [0.26016688346862793, 0.07953500747680665, -0.00023088274313871576], [-0.29497355222702026, 0.07311582565307619, -0.00023088274313871576]]",False,sensor_force_with_wheel_geometry_approximation,8.82274055480965,nan,nan,success,0.19835238709393824,0.22169837602008133,150.14039992820472,"[[-0.3016641438007355, -0.32320544123649597, -0.0005802986119670403], [0.25956103205680847, -0.3187688887119293, -0.0005802986119670403], [0.25586056709289545, 0.07952231168746944, -0.0005802986119670403], [-0.29892510175704956, 0.07310412079095839, -0.0005802986119670403]]",0.12253552718046093,0.26882636547088623,0.7700326571635377,front_right_knee,0.05332723619360449,adapter.command_state,,5cm accepted steps,command,1,0.0028557309553734617,active,0,269,wheel all 0.3,0,0,,,6.779999937862158
16,1.4583333333333306,175,5,0.05,0.006535874679684639,-0.0009398311376571655,0.09908213466405869,0.9999798536300659,0.0002606373745948076,-0.006173384375870228,0.0014587925979867578,0.0005032912527359023,-0.012347594020059005,0.0029145346485962434,0.014619187451899052,-0.0014465966960415244,0.006599816959351301,0.0018866835162043571,0.008670377545058727,0.0035053512547165155,2.9308585226535797,-0.01694073672799249,-0.12206108676160729,0.1548031388660668,0.014640775641834376,-0.0013908049517618304,0.0034266158554136913,isaaclab.ArticulationData.body_com_state_w,,-0.01694073672799249,-0.12206108676160729,-0.00019914963181521774,0.19837048066330906,0.19861175585729854,safe,safe,0.22192631824793696,1.9118444506948697,4,"[[-0.29725348949432373, -0.32319557666778564, -0.00019914963181521774], [0.2647121846675873, -0.31875452399253845, -0.00019914963181521774], [0.2609032690525055, 0.07953624427318573, -0.00019914963181521774], [-0.2942903935909271, 0.0731147974729538, -0.00019914963181521774]]",False,sensor_force_with_wheel_geometry_approximation,8.882619857788166,nan,nan,success,0.19835238709393824,0.22169837602008133,150.14039992820472,"[[-0.3016641438007355, -0.32320544123649597, -0.0005802986119670403], [0.25956103205680847, -0.3187688887119293, -0.0005802986119670403], [0.25586056709289545, 0.07952231168746944, -0.0005802986119670403], [-0.29892510175704956, 0.07310412079095839, -0.0005802986119670403]]",0.13069673086362488,0.28402531147003174,0.6560140953061475,rear_right_hip,0.056221193439240806,adapter.command_state,,5cm accepted steps,command,1,0.003041974278549992,active,0,269,wheel all 0.3,0,0,,,9.78299998678267
17,1.4833333333333305,178,5,0.05,0.007292415946722031,-0.0009391605854034424,0.0990835577249527,0.9999803900718689,0.00027082301676273346,-0.006084854248911142,0.001459255232475698,0.0005239155218359785,-0.01217056059753678,0.002915377413920999,0.014925033785402775,-0.0012303488329052925,0.006237172521650791,0.00038009294075891376,0.008590297773480415,0.003637341782450676,2.9308585226535797,-0.01618010629321695,-0.12206158878411433,0.15481461773253213,0.01488871871484053,-0.001216967490490588,0.003064730078892075,isaaclab.ArticulationData.body_com_state_w,,-0.01618010629321695,-0.12206158878411433,-0.00017871878166961686,0.19837294278290488,0.198643790951762,safe,safe,0.22195404025631968,1.9119842107715495,4,"[[-0.2965688407421112, -0.3231944441795349, -0.00017871878166961686], [0.26547256112098694, -0.31875258684158325, -0.00017871878166961686], [0.26166319847106934, 0.07953822612762451, -0.00017871878166961686], [-0.2935943007469177, 0.07311598211526871, -0.00017871878166961686]]",False,sensor_force_with_wheel_geometry_approximation,8.867183685302814,nan,nan,success,0.19835238709393824,0.22169837602008133,150.14039992820472,"[[-0.3016641438007355, -0.32320544123649597, -0.0005802986119670403], [0.25956103205680847, -0.3187688887119293, -0.0005802986119670403], [0.25586056709289545, 0.07952231168746944, -0.0005802986119670403], [-0.29892510175704956, 0.07310412079095839, -0.0005802986119670403]]",0.13898690634119185,0.2993224859237671,0.7150661377541906,rear_right_hip,0.05841402971269371,adapter.command_state,,5cm accepted steps,command,1,0.0032282176017265217,active,0,269,wheel all 0.3,0,0,,,11.183999944478273
18,1.5083333333333304,181,5,0.05,0.00804167240858078,-0.000931859016418457,0.09908439218997955,0.9999809265136719,0.0002498061512596905,-0.006004427559673786,0.0014590242644771934,0.0004821163015052613,-0.012009642534554036,0.0029152070595852356,0.014062113128602505,-0.0008522922871634364,0.006508550141006708,3.6319789842309547e-07,0.007809075526893139,0.0019973544403910637,2.9308585226535797,-0.01542583303772071,-0.12205194109470915,0.15483064730666224,0.014787339860430265,-0.0008479707924614669,0.0037747199763707323,isaaclab.ArticulationData.body_com_state_w,,-0.01542583303772071,-0.12205194109470915,-0.00015965629231311964,0.19836874629605644,0.19857252899089314,safe,safe,0.22197767829306825,1.9121033545050172,4,"[[-0.2958754897117615, -0.3231891989707947, -0.00015965629231311964], [0.2662220597267151, -0.31874755024909973, -0.00015965629231311964], [0.2624260485172272, 0.079543337225914, -0.00015965629231311964], [-0.2928944528102875, 0.07312123477458954, -0.00015965629231311964]]",False,sensor_force_with_wheel_geometry_approximation,8.478250503540115,nan,nan,success,0.19836874629605644,0.22197767829306825,127.22530006431043,"[[-0.2958754897117615, -0.3231891989707947, -0.00015965629231311964], [0.2662220597267151, -0.31874755024909973, -0.00015965629231311964], [0.2624260485172272, 0.079543337225914, -0.00015965629231311964], [-0.2928944528102875, 0.07312123477458957, -0.00015965629231311964]]",0.1472959802979629,0.31437113881111145,0.9992885589599609,front_right_ankle,0.06209503941374717,adapter.command_state,,5cm accepted steps,command,1,0.003414460924903052,active,0,269,wheel all 0.3,0,0,,,138.52959999348968
19,1.5333333333333303,184,5,0.05,0.008757092989981174,-0.0009163841605186462,0.09907622635364532,0.9999813437461853,0.0001810709509300068,-0.005939245689660311,0.001460362458601594,0.00034481253388492575,-0.01187907648898997,0.0029187292802523193,0.014263216406106949,-0.0003847480402328074,0.006931588985025883,0.0054065026342868805,0.008159120567142963,0.0027425375301390886,2.9308585226535797,-0.014701282445753455,-0.12202882661651425,0.15484931856485484,0.013757453827054497,-0.0002324467224624516,0.003443100107708259,isaaclab.ArticulationData.body_com_state_w,,-0.014701282445753455,-0.12202882661651425,-0.00013701324354670552,0.1983543571248996,0.19843266382144809,safe,safe,0.22199851022973127,1.9122082784411811,4,"[[-0.2951849699020386, -0.32318106293678284, -0.00013701324354670552], [0.26695162057876587, -0.31873831152915955, -0.00013701324354670552], [0.26317963004112244, 0.07955265045166016, -0.00013701324354670552], [-0.2922070026397705, 0.07312928140163422, -0.00013701324354670552]]",False,sensor_force_with_wheel_geometry_approximation,8.27390575408943,nan,nan,success,0.19836874629605644,0.22197767829306825,127.22530006431043,"[[-0.2958754897117615, -0.3231891989707947, -0.00015965629231311964], [0.2662220597267151, -0.31874755024909973, -0.00015965629231311964], [0.2624260485172272, 0.079543337225914, -0.00015965629231311964], [-0.2928944528102875, 0.07312123477458957, -0.00015965629231311964]]",0.15555447168704886,0.3290829062461853,1.0,rear_right_hip,0.06373767505621976,adapter.command_state,,5cm accepted steps,command,1,0.003600704248079582,active,0,269,wheel all 0.3,0,0,,,10.505400015972555
20,1.5583333333333302,187,5,0.05,0.00949960108846426,-0.0008989423513412476,0.0990583598613739,0.999981701374054,0.0001026554309646599,-0.005879606585949659,0.0014617564156651497,0.0001881309861628679,-0.011759567727854414,0.0029224580639234075,0.014639027416706085,-0.00027270938153378665,0.006394257768988609,-0.0012344418792054057,0.008663810789585114,0.0016846648650243878,2.9308585226535797,-0.013953947663770276,-0.12200266996313394,0.15485916240295797,0.014696342617540164,-0.0003056660006085938,0.003289056187622332,isaaclab.ArticulationData.body_com_state_w,,-0.013953947663770276,-0.12200266996313394,-0.00012299587679602417,0.19833804157702764,0.19843316511760467,safe,safe,0.22201853762797663,1.9123089903600676,4,"[[-0.2944764494895935, -0.323172003030777, -0.00012299587679602417], [0.2676926255226135, -0.31872808933258057, -0.00012299587679602417], [0.2639470398426056, 0.0795629471540451, -0.00012299587679602417], [-0.2915080487728119, 0.07313834130764008, -0.00012299587679602417]]",False,sensor_force_with_wheel_geometry_approximation,8.076213836669995,nan,nan,success,0.19836874629605644,0.22197767829306825,127.22530006431043,"[[-0.2958754897117615, -0.3231891989707947, -0.00015965629231311964], [0.2662220597267151, -0.31874755024909973, -0.00015965629231311964], [0.2624260485172272, 0.079543337225914, -0.00015965629231311964], [-0.2928944528102875, 0.07312123477458957, -0.00015965629231311964]]",0.1639217333372632,0.343914657831192,0.5171452536910507,rear_right_hip,0.0649652239163603,adapter.command_state,,5cm accepted steps,command,1,0.003786947571256112,active,0,269,wheel all 0.3,0,0,,,11.307300068438053
21,1.5833333333333302,190,5,0.05,0.010256911627948284,-0.0008795931935310364,0.09902969002723694,0.9999819993972778,1.6572645108681172e-05,-0.00581834651529789,0.0014624758623540401,1.612740298067225e-05,-0.01163679476851038,0.002924908454411315,0.014562242664396763,-0.00020503380801528692,0.0065934439189732075,0.005747882183641195,0.008960407227277756,0.0016406715149059892,2.9308585226535797,-0.013193132459532022,-0.12197371330652484,0.15485915977850698,0.014080867898160362,-4.438223786583802e-05,0.0031748501748592767,isaaclab.ArticulationData.body_com_state_w,,-0.013193132459532022,-0.12197371330652484,-0.00011803379963390964,0.1983201158081809,0.198361560351596,safe,safe,0.22203784761507117,1.9124060932605516,4,"[[-0.2937560975551605, -0.3231613337993622, -0.00011803379963390964], [0.26844364404678345, -0.31871700286865234, -0.00011803379963390964], [0.2647215723991394, 0.07957392930984497, -0.00011803379963390964], [-0.29080042243003845, 0.07314895838499069, -0.00011803379963390964]]",False,sensor_force_with_wheel_geometry_approximation,7.746359348297188,nan,nan,success,0.19836874629605644,0.22197767829306825,127.22530006431043,"[[-0.2958754897117615, -0.3231891989707947, -0.00015965629231311964], [0.2662220597267151, -0.31874755024909973, -0.00015965629231311964], [0.2624260485172272, 0.079543337225914, -0.00015965629231311964], [-0.2928944528102875, 0.07312123477458957, -0.00015965629231311964]]",0.1723794244189032,0.35891008377075195,1.0,rear_right_knee,0.0691593493508261,adapter.command_state,,5cm accepted steps,command,1,0.003973190894432642,active,0,269,wheel all 0.3,0,0,,,9.112700005061924
22,1.60833333333333,193,5,0.05,0.011018023826181889,-0.0008607804775238037,0.09899059683084488,0.9999824166297913,-6.859558197902516e-05,-0.005752121098339558,0.0014637872809544206,-0.00015403869818534927,-0.011504092062348687,0.0029285099958447735,0.01448939461261034,-0.0002114823437295854,0.006081555970013142,0.0005001521203666925,0.009644829668104649,0.0006158670294098556,2.9308585226535797,-0.012426975637359453,-0.1219454266308251,0.1548482875863797,0.014579156693394832,-0.0001968260054823629,0.003007783784689178,isaaclab.ArticulationData.body_com_state_w,,-0.012426975637359453,-0.1219454266308251,-0.0001227127073143103,0.19830241517703004,0.19837550069484527,safe,safe,0.22205698568735688,1.9125022068402204,4,"[[-0.2930265963077545, -0.32315143942832947, -0.0001227127073143103], [0.2692008912563324, -0.31870612502098083, -0.0001227127073143103], [0.26550254225730896, 0.07958485186100006, -0.0001227127073143103], [-0.2900882065296173, 0.07315875589847565, -0.0001227127073143103]]",False,sensor_force_with_wheel_geometry_approximation,7.512066841125556,nan,nan,success,0.19836874629605644,0.22197767829306825,127.22530006431043,"[[-0.2958754897117615, -0.3231891989707947, -0.00015965629231311964], [0.2662220597267151, -0.31874755024909973, -0.00015965629231311964], [0.2624260485172272, 0.079543337225914, -0.00015965629231311964], [-0.2928944528102875, 0.07312123477458957, -0.00015965629231311964]]",0.1809180632210203,0.3740159273147583,0.4272240987137671,rear_right_hip,0.07005109258392901,adapter.command_state,,5cm accepted steps,command,1,0.004159434217609172,active,0,269,wheel all 0.3,0,0,,,9.537999983876944
23,1.63333333333333,196,5,0.05,0.011797214858233929,-0.000841580331325531,0.09894011169672012,0.9999827742576599,-0.0001560404198244214,-0.005686731543391943,0.001465329434722662,-0.000328762582392527,-0.011373054370793199,0.0029325767929536876,0.014470476657152176,-0.00019448695820756257,0.005917022004723549,0.0013874602736905217,0.009914450347423553,7.406852819258347e-05,2.9308585226535797,-0.011644627987574992,-0.12191651861744765,0.15482618639258194,0.014574450092269677,-0.00015549159288196526,0.002860428402134324,isaaclab.ArticulationData.body_com_state_w,,-0.011644627987574992,-0.12191651861744765,-0.00013752832507582784,0.19828429988898294,0.19834911074950243,safe,safe,0.22207577393641542,1.9125963918052753,4,"[[-0.2922825515270233, -0.3231416344642639, -0.00013752832507582784], [0.2699708044528961, -0.3186950087547302, -0.00013752832507582784], [0.2662923336029053, 0.07959597557783127, -0.00013752832507582784], [-0.28936702013015747, 0.07316859811544418, -0.00013752832507582784]]",False,sensor_force_with_wheel_geometry_approximation,7.3689408302307795,nan,nan,success,0.19836874629605644,0.22197767829306825,127.22530006431043,"[[-0.2958754897117615, -0.3231891989707947, -0.00015965629231311964], [0.2662220597267151, -0.31874755024909973, -0.00015965629231311964], [0.2624260485172272, 0.079543337225914, -0.00015965629231311964], [-0.2928944528102875, 0.07312123477458957, -0.00015965629231311964]]",0.18956135496428567,0.389326274394989,0.4203421907011281,rear_right_hip,0.07103918069621927,adapter.command_state,,5cm accepted steps,command,1,0.004345677540785703,active,0,269,wheel all 0.3,0,0,,,11.641700053587556
24,1.6583333333333299,199,5,0.05,0.012576616369187832,-0.0008220523595809937,0.09887722134590149,0.9999831318855286,-0.0002465770812705159,-0.00561683950945735,0.0014669718220829964,-0.0005096574975185262,-0.011233002024615038,0.0029368535523847674,0.014469755813479424,-0.00031445641070604324,0.005646460223942995,0.0037985178641974926,0.01046835444867611,-0.0008503264398314059,2.9308585226535797,-0.010860159449690415,-0.1218869106126822,0.154792353954219,0.014590130416034571,-0.00020846138858685668,0.0025776679453658187,isaaclab.ArticulationData.body_com_state_w,,-0.010860159449690415,-0.1218869106126822,-0.0001627561567607871,0.19826551132066184,0.19834095431808768,safe,safe,0.22209405652875214,1.9126880461056506,4,"[[-0.29153144359588623, -0.3231316804885864, -0.0001627561567607871], [0.2707463204860687, -0.3186837434768677, -0.0001627561567607871], [0.26708537340164185, 0.07960714399814606, -0.0001627561567607871], [-0.28864172101020813, 0.0731784850358963, -0.0001627561567607871]]",False,sensor_force_with_wheel_geometry_approximation,7.612276554107734,nan,nan,success,0.19836874629605644,0.22197767829306825,127.22530006431043,"[[-0.2958754897117615, -0.3231891989707947, -0.00015965629231311964], [0.2662220597267151, -0.31874755024909973, -0.00015965629231311964], [0.2624260485172272, 0.079543337225914, -0.00015965629231311964], [-0.2928944528102875, 0.07312123477458957, -0.00015965629231311964]]",0.1982771948438232,0.40476980805397034,0.3580490684853824,rear_right_knee,0.07210431278086211,adapter.command_state,,5cm accepted steps,command,1,0.0045319208639622325,active,0,269,wheel all 0.3,0,0,,,6.905500078573823
25,1.6833333333333298,202,5,0.05,0.013368405401706696,-0.0008027106523513794,0.09880319982767105,0.999983549118042,-0.0003348688187543303,-0.0055441963486373425,0.0014682530891150236,-0.0006860493368174881,-0.011087452945213348,0.002940355685880213,0.014400373212993145,-0.0003615710011217743,0.00540706655010581,0.0052685244008898735,0.01072930358350277,-0.0015265330439433455,2.9308585226535797,-0.010063806801009389,-0.12185772896660715,0.15474661802752018,0.014527362207836668,-0.00021497531710758773,0.0023091894094359696,isaaclab.ArticulationData.body_com_state_w,,-0.010063806801009389,-0.12185772896660715,-0.0001968431324257605,0.19824720186787734,0.19832380277746872,safe,safe,0.22211190551717186,1.912777452854915,4,"[[-0.2907694876194, -0.3231215476989746, -0.0001968431324257605], [0.27153176069259644, -0.31867265701293945, -0.0001968431324257605], [0.26788586378097534, 0.07961810380220413, -0.0001968431324257605], [-0.2879076302051544, 0.07318859547376633, -0.0001968431324257605]]",False,sensor_force_with_wheel_geometry_approximation,7.914323806762766,nan,nan,success,0.19836874629605644,0.22197767829306825,127.22530006431043,"[[-0.2958754897117615, -0.3231891989707947, -0.00015965629231311964], [0.2662220597267151, -0.31874755024909973, -0.00015965629231311964], [0.2624260485172272, 0.079543337225914, -0.00015965629231311964], [-0.2928944528102875, 0.07312123477458957, -0.00015965629231311964]]",0.2070877876063453,0.4203903079032898,0.43504767179404946,rear_right_knee,0.07337503895186004,adapter.command_state,,5cm accepted steps,command,1,0.004718164187138762,active,0,269,wheel all 0.3,0,0,,,7.3988999938592315
26,1.7083333333333297,205,5,0.05,0.014164634980261326,-0.0007842034101486206,0.09871870279312134,0.9999839067459106,-0.0004195217043161392,-0.005468853749334812,0.001469582668505609,-0.0008551549667890516,-0.01093651581313103,0.0029438867773318154,0.01427499670535326,2.764434066193644e-05,0.004952354356646538,0.006027446128427982,0.010488907806575298,-0.0032790028490126133,2.9308585226535797,-0.009262284277826074,-0.1218297586300353,0.15468905926740587,0.013847090190417615,0.00019349877495853442,0.0021989917966665634,isaaclab.ArticulationData.body_com_state_w,,-0.009262284277826074,-0.1218297586300353,-0.00024235267462328254,0.19822973957651527,0.19822307812067796,safe,safe,0.22212996837191223,1.9128678184365238,4,"[[-0.290000319480896, -0.3231118619441986, -0.00024235267462328254], [0.2723253667354584, -0.31866195797920227, -0.00024235267462328254], [0.2686900794506073, 0.07962872087955475, -0.00024235267462328254], [-0.2871697247028351, 0.07319828867912292, -0.00024235267462328254]]",False,sensor_force_with_wheel_geometry_approximation,8.17589378356941,nan,nan,success,0.19836874629605644,0.22197767829306825,127.22530006431043,"[[-0.2958754897117615, -0.3231891989707947, -0.00015965629231311964], [0.2662220597267151, -0.31874755024909973, -0.00015965629231311964], [0.2624260485172272, 0.079543337225914, -0.00015965629231311964], [-0.2928944528102875, 0.07312123477458957, -0.00015965629231311964]]",0.21597454631050317,0.4361895024776459,0.5592538152049416,rear_right_knee,0.07468033983461057,adapter.command_state,,5cm accepted steps,command,1,0.004904407510315293,active,0,269,wheel all 0.3,0,0,,,9.464899892918766
